Teenhome,Kidhome,Complain,NumCatalogPurchases,AcceptedCmp2,Marital_Status,Income,NumStorePurchases,MntWines,MntMeatProducts,MntGoldProds,MntFishProducts,MntFruits,NumDealsPurchases,AcceptedCmp5,MntSweetProducts,NumWebVisitsMonth,NumWebPurchases,Year_Birth,Year_Birth_KMeans_Clusters
1,0,0,5,0,3,67536.0,11,1253,447,35,23,0,3,0,71,8,11,1970,0
1,0,0,5,0,4,55239.0,11,371,238,106,23,17,3,0,24,5,7,1971,0
0,1,0,4,0,2,60554.0,9,588,76,15,110,7,2,0,15,6,8,1975,0
1,1,0,3,0,4,64831.0,5,480,249,144,75,86,8,0,86,6,6,1952,0
1,0,0,4,0,5,56067.0,7,517,54,120,16,12,2,0,6,5,7,1962,0
0,0,0,2,0,2,82025.0,6,267,606,98,48,98,1,1,70,1,3,1983,0
0,0,0,8,0,5,94384.0,5,1111,790,172,160,24,0,1,45,2,5,1953,0
0,0,0,1,0,4,14906.0,3,7,14,15,7,7,3,0,16,7,2,1986,1
0,0,0,4,0,3,51563.0,10,1166,48,36,0,0,1,1,0,8,4,1987,1
1,0,0,4,0,3,57937.0,9,261,144,133,55,42,3,0,48,3,4,1982,0
1,1,0,2,0,2,68274.0,5,135,51,46,23,25,2,0,25,3,4,1979,0
0,1,0,0,0,5,39771.0,3,6,18,14,2,2,1,0,8,4,2,1977,1
1,0,0,2,0,2,67893.0,9,711,142,47,49,28,2,0,18,8,3,1975,0
0,1,0,0,0,5,27922.0,3,11,13,11,2,0,1,0,4,4,2,1979,1
1,1,0,1,0,5,52190.0,3,42,17,18,0,0,3,0,0,5,2,1976,0
1,1,0,1,0,2,44051.0,4,79,58,18,6,7,4,0,3,6,3,1973,1
0,2,0,1,0,4,42767.0,2,20,43,38,19,6,1,0,5,8,3,1971,1
1,1,0,1,0,5,46106.0,2,30,8,14,2,0,1,0,0,6,1,1976,1
1,1,0,0,0,3,16927.0,4,20,23,4,3,2,5,0,1,8,3,1976,1
1,0,0,2,0,3,59754.0,6,115,44,139,4,27,3,0,146,5,5,1965,0
1,0,0,5,0,4,53700.0,8,263,233,83,69,5,4,0,41,5,5,1952,0
1,1,0,0,0,3,59041.0,4,69,15,6,2,2,2,0,2,5,2,1973,0
1,0,0,2,0,2,54237.0,5,267,30,57,4,3,4,0,0,6,5,1957,0
1,0,0,7,0,2,70647.0,13,561,171,114,25,85,2,0,123,2,4,1967,0
1,0,0,3,0,4,52597.0,8,492,37,42,7,0,3,0,0,5,6,1962,0
0,1,0,0,0,5,41021.0,3,14,9,12,6,7,2,0,16,6,2,1969,1
1,0,0,1,0,3,40233.0,5,80,46,2,0,4,5,0,17,6,2,1975,1
1,1,0,1,0,3,50183.0,6,97,84,15,13,12,7,0,10,5,3,1980,1
1,0,0,2,0,5,54753.0,11,197,227,131,7,107,3,0,59,4,5,1959,0
0,0,0,7,0,3,92955.0,9,693,925,84,31,21,1,1,24,2,6,1973,0
0,1,0,0,0,3,33471.0,4,43,27,12,0,2,3,0,9,7,3,1973,1
0,1,0,0,0,3,34596.0,2,14,2,7,0,0,1,0,0,8,1,1974,1
0,1,0,2,0,5,44010.0,6,186,234,48,86,36,6,0,72,9,10,1980,1
0,0,0,4,0,3,84219.0,10,434,400,45,45,137,1,0,137,1,3,1988,0
1,2,0,0,0,5,40706.0,4,59,11,5,4,0,4,0,2,7,3,1968,1
0,1,1,0,0,3,15716.0,4,16,30,26,8,5,3,0,7,8,3,1988,1
1,0,0,1,0,2,59052.0,7,230,75,31,63,35,3,0,57,5,7,1959,0
0,0,0,6,0,5,80573.0,13,829,430,15,60,138,1,0,92,2,4,1971,0
0,0,0,8,0,3,83715.0,13,318,407,8,150,8,1,0,35,0,2,1962,0
0,0,0,4,0,5,82576.0,12,1206,445,18,168,55,1,1,18,1,2,1959,0
1,2,0,3,0,3,56962.0,5,292,77,26,10,3,7,0,3,7,6,1965,0
1,1,0,0,0,3,35704.0,4,30,12,30,2,9,3,0,11,4,2,1952,1
1,0,0,6,0,5,53103.0,7,729,133,195,11,17,5,0,0,7,10,1954,0
1,1,0,1,0,6,46779.0,2,12,3,7,0,1,1,0,0,4,0,1960,1
0,0,0,0,0,2,4861.0,0,2,1,1,1,1,0,0,0,14,0,1965,1
0,1,0,0,0,2,33462.0,3,22,18,11,0,3,1,0,0,7,2,1979,1
1,0,0,6,0,2,63693.0,9,587,337,54,42,43,3,0,87,6,11,1978,0
0,0,0,11,0,3,80763.0,6,674,108,231,192,168,1,1,42,3,5,1950,0
1,0,0,2,0,3,65352.0,8,284,84,23,4,3,2,0,7,4,4,1974,0
0,0,0,6,0,3,82170.0,7,1023,651,37,49,93,1,0,55,2,5,1978,0
0,0,0,7,0,3,75759.0,9,1394,708,182,89,22,1,1,91,5,9,1969,0
0,0,0,9,0,4,79689.0,13,311,640,121,180,26,1,0,37,2,4,1976,0
1,1,0,0,0,6,35340.0,3,27,12,5,0,0,2,0,1,5,2,1956,1
0,0,0,4,1,2,85683.0,10,1296,311,51,45,17,1,1,69,1,2,1954,0
0,1,0,0,0,3,24884.0,3,3,7,3,0,6,1,0,0,7,0,1972,1
0,1,0,1,0,5,42021.0,6,393,136,27,7,5,5,0,5,9,10,1981,1
0,1,0,3,0,4,64449.0,12,218,282,70,137,63,4,0,35,4,5,1989,0
1,1,0,1,0,2,64587.0,4,66,16,20,0,0,2,0,6,3,1,1954,0
0,0,0,0,0,4,34824.0,2,4,11,4,2,2,1,0,0,6,1,1995,1
0,0,0,4,0,5,75437.0,10,795,545,0,95,0,1,0,58,6,8,1978,0
1,1,0,1,0,5,26091.0,3,15,19,20,8,10,3,0,17,5,2,1957,1
0,1,0,8,0,3,52845.0,6,384,292,64,130,25,3,0,41,6,8,1973,0
1,0,0,1,0,2,46086.0,8,244,32,50,7,8,4,0,2,4,3,1956,1
1,0,0,4,0,6,78028.0,9,158,288,38,25,19,1,1,0,7,6,1956,0
0,0,0,3,0,4,95169.0,4,1285,449,20,106,21,1,1,20,1,4,1987,0
1,1,0,5,0,3,56337.0,4,349,144,182,28,16,5,0,5,8,8,1981,0
0,1,0,0,0,5,22434.0,3,4,11,15,3,12,2,0,13,8,2,1987,1
1,0,0,2,0,3,36930.0,4,223,31,39,0,2,5,0,2,8,5,1954,1
1,0,0,8,0,4,36130.0,4,157,127,37,68,43,6,0,56,4,3,1954,1
1,0,0,5,0,3,65569.0,10,397,288,70,20,46,2,0,38,3,6,1953,0
0,0,0,4,0,5,83844.0,11,901,345,191,75,31,1,1,31,1,4,1952,0
1,1,0,1,0,3,19514.0,2,14,21,28,2,3,4,0,1,8,3,1968,1
1,1,0,0,0,4,36736.0,2,10,3,4,0,0,1,0,0,6,1,1963,1
1,0,0,2,0,5,77568.0,8,1230,396,158,232,0,1,1,178,5,10,1979,0
1,0,0,1,0,5,49187.0,5,81,31,0,2,1,1,0,1,2,1,1976,1
0,1,0,1,0,4,30168.0,4,154,66,27,0,20,7,0,12,9,6,1978,1
1,0,0,0,0,5,34053.0,3,63,21,12,7,0,1,0,0,8,3,1968,1
1,1,0,0,0,3,38196.0,4,30,11,3,0,0,3,0,0,5,2,1971,1
0,0,0,2,0,3,59412.0,8,90,165,11,30,67,1,0,43,3,4,1951,0
0,0,0,6,0,3,70924.0,7,635,254,76,132,114,1,1,152,3,6,1965,0
0,0,0,1,0,5,54165.0,7,127,73,11,15,4,1,0,6,2,2,1969,0
0,1,0,0,0,3,32300.0,3,13,6,6,6,3,1,0,5,8,1,1973,1
0,0,0,1,0,4,20180.0,4,18,24,18,15,42,1,0,20,7,2,1976,1
0,1,0,1,0,3,34961.0,3,45,26,1,4,2,3,0,1,7,3,1973,1
0,1,0,0,0,5,28440.0,3,38,24,0,0,1,1,0,0,8,2,1974,1
2,1,0,3,0,5,64504.0,4,986,168,108,16,36,7,0,0,7,11,1953,0
1,0,0,1,0,5,33564.0,3,61,3,7,0,0,1,0,0,5,1,1966,1
0,1,0,1,0,3,17345.0,2,4,16,12,17,9,2,0,0,8,2,1978,1
1,0,0,4,0,3,56320.0,9,201,172,83,116,53,3,0,77,4,5,1967,0
0,1,0,2,0,4,28647.0,2,19,29,26,0,8,1,0,12,7,2,1978,1
0,1,0,1,0,4,15038.0,2,4,11,26,19,8,2,0,12,9,2,1987,1
1,0,0,0,0,2,32173.0,3,18,2,2,0,0,1,0,0,4,1,1958,1
1,0,0,7,0,5,68316.0,10,806,161,33,120,80,5,0,11,6,10,1964,0
0,0,0,8,0,5,74538.0,5,380,733,28,110,98,1,1,112,3,8,1971,0
0,0,0,6,0,4,91700.0,5,576,961,19,125,172,1,0,115,3,8,1971,0
0,0,0,4,0,5,68695.0,7,458,356,40,106,81,1,0,50,2,4,1969,0
0,1,0,0,0,3,31056.0,3,5,13,16,3,10,1,0,8,8,1,1977,1
0,0,0,6,0,3,79593.0,7,350,568,145,110,60,1,1,133,2,5,1973,0
0,0,0,1,0,4,28071.0,5,39,130,44,41,33,2,0,26,8,5,1980,1
1,1,0,0,0,5,37334.0,4,26,16,15,2,1,4,0,2,4,3,1958,1
1,1,0,0,0,4,46423.0,4,68,16,8,0,0,3,0,0,7,2,1972,1
0,1,0,2,0,3,37126.0,2,45,9,7,4,3,1,0,4,6,1,1971,1
1,0,0,3,0,3,47703.0,8,359,134,123,13,0,4,0,26,5,6,1953,1
1,0,0,5,0,3,61180.0,6,403,29,218,6,24,2,0,24,3,5,1959,0
1,1,1,0,0,3,38998.0,3,34,14,5,0,1,3,0,0,8,2,1954,1
0,0,0,1,0,4,8028.0,0,73,66,2,7,18,15,0,12,19,0,1991,1
0,0,0,5,0,5,76081.0,4,292,415,200,63,30,1,0,33,2,4,1962,0
0,1,0,1,0,5,34728.0,2,14,16,6,0,0,1,0,0,6,1,1986,1
1,0,0,1,0,4,33168.0,4,80,37,3,0,1,3,0,1,7,2,1965,1
1,0,0,0,0,3,33585.0,4,30,33,29,13,11,1,0,6,4,2,1966,1
1,0,0,7,0,3,77037.0,12,463,333,10,168,96,1,0,53,3,7,1960,0
0,1,0,1,0,5,35196.0,5,75,141,187,43,12,6,0,39,8,6,1984,1
1,0,0,2,0,3,44529.0,11,538,91,26,17,13,6,0,6,5,6,1966,1
0,0,0,6,0,3,70924.0,7,635,254,76,132,114,1,1,152,3,6,1965,0
1,1,0,0,0,5,28764.0,2,8,3,1,0,0,1,0,0,8,1,1966,1
0,0,0,8,0,3,69098.0,9,1315,780,178,145,22,1,0,0,5,7,1949,0
1,1,0,2,0,2,25959.0,2,4,12,26,7,2,2,0,5,6,1,1970,1
0,1,0,0,0,3,27100.0,3,12,13,10,2,0,1,0,0,7,1,1983,1
0,0,0,5,0,4,70596.0,12,347,534,26,17,44,1,0,0,2,3,1985,0
1,0,0,1,0,3,42557.0,4,192,53,15,0,5,4,0,5,8,6,1974,1
0,0,0,1,0,3,53312.0,5,241,12,25,0,0,1,0,0,7,5,1951,0
0,0,0,7,0,4,72228.0,8,631,491,56,30,28,1,0,14,3,6,1952,0
0,0,0,8,0,5,67605.0,6,336,282,54,184,28,1,0,54,1,2,1987,0
1,1,0,4,0,3,62845.0,10,1099,45,34,0,0,11,0,0,8,3,1949,0
2,0,0,6,0,5,65196.0,11,743,181,200,12,19,2,0,0,5,7,1958,0
0,0,0,2,0,4,42000.0,11,124,267,35,85,83,2,0,59,5,5,1987,1
1,1,0,1,0,2,35860.0,2,15,8,20,4,0,2,0,2,5,1,1973,1
1,0,0,4,0,3,65526.0,8,397,69,9,12,19,1,0,0,2,4,1964,0
1,1,0,1,0,3,16860.0,3,10,4,14,3,4,3,0,3,7,1,1961,1
0,0,0,10,0,4,83528.0,8,530,678,147,134,117,1,0,44,1,4,1992,0
1,0,0,9,0,2,64176.0,8,1215,249,149,64,33,8,0,116,6,8,1965,0
0,0,0,0,0,2,22304.0,2,3,7,2,0,2,1,0,4,8,1,1956,1
0,0,1,7,0,3,67023.0,13,444,382,17,11,44,1,0,8,2,3,1978,0
0,1,0,0,0,5,32892.0,3,26,15,2,2,0,2,0,1,8,3,1971,1
1,0,0,6,0,5,70713.0,8,736,279,190,82,114,6,0,76,3,5,1966,0
1,0,0,2,0,5,59925.0,9,473,176,56,19,21,3,0,21,6,9,1955,0
1,0,0,0,0,3,39722.0,3,32,5,8,2,0,2,0,0,5,2,1953,1
0,0,0,1,0,5,46610.0,6,288,30,125,4,10,1,0,10,6,6,1958,1
0,0,0,7,0,5,88347.0,9,1050,555,118,77,178,1,0,138,1,4,1961,0
0,0,0,7,0,3,87171.0,11,1001,107,44,58,44,1,1,44,2,6,1981,0
1,1,0,0,0,5,26907.0,3,9,7,2,0,1,2,0,3,7,1,1976,1
0,1,0,1,0,4,50014.0,8,234,77,42,19,14,2,0,10,5,4,1968,1
0,1,0,0,0,3,41014.0,2,7,6,3,2,2,1,0,0,7,1,1978,1
0,0,0,3,0,4,66294.0,5,251,334,117,65,108,1,0,92,2,4,1965,0
0,1,0,2,0,3,36715.0,4,172,125,16,21,10,6,0,13,9,7,1971,1
0,0,0,6,0,3,79456.0,4,565,548,99,64,42,1,0,83,3,5,1956,0
0,1,0,0,0,5,40479.0,3,5,8,0,2,0,1,0,0,4,0,1982,1
0,0,0,8,0,4,75345.0,6,918,842,133,99,57,1,0,38,3,5,1970,0
1,0,0,6,0,3,54233.0,5,652,158,142,21,8,4,0,0,8,11,1977,0
1,1,0,0,0,4,24163.0,3,4,7,2,2,1,2,0,1,4,1,1970,1
0,0,0,9,1,5,84460.0,4,152,103,81,106,27,0,1,54,5,9,1958,0
0,1,0,0,0,5,43776.0,2,8,9,3,2,0,1,0,1,6,1,1983,1
0,0,0,7,0,4,71691.0,5,336,411,43,240,130,1,0,32,2,4,1958,0
0,0,0,6,0,3,85844.0,7,938,843,38,25,19,1,1,95,2,6,1973,0
0,1,0,1,0,4,39190.0,4,68,18,12,19,8,2,0,8,5,2,1974,1
0,0,0,5,0,5,71367.0,7,227,389,75,42,23,1,0,21,2,4,1959,0
1,1,0,0,0,4,38578.0,3,38,22,3,3,4,3,0,3,8,3,1972,1
1,1,0,1,0,3,57236.0,4,105,9,4,2,0,3,0,1,3,2,1965,0
1,0,0,2,0,4,61825.0,8,162,100,27,55,50,1,0,30,4,4,1979,0
1,0,0,3,0,2,79803.0,5,574,216,33,21,8,1,0,16,1,4,1958,0
0,0,0,3,0,4,80910.0,8,160,369,41,67,80,1,0,39,1,3,1986,0
0,1,0,0,0,5,27590.0,2,6,5,1,0,0,1,0,0,7,1,1982,1
1,0,0,8,0,3,56775.0,10,614,160,35,58,35,2,0,35,5,5,1979,0
0,0,0,7,0,2,83829.0,6,897,430,27,186,161,0,1,161,1,4,1975,0
1,0,0,1,0,3,54210.0,7,70,109,45,80,54,2,0,9,5,4,1979,0
0,1,0,2,0,3,38508.0,5,120,206,54,25,19,6,0,19,8,7,1986,1
0,1,0,1,0,5,53187.0,6,211,30,10,7,2,2,0,7,5,4,1970,0
0,1,0,0,0,3,30023.0,3,11,16,21,7,0,1,0,6,8,2,1972,1
0,0,0,5,0,4,76045.0,11,760,400,0,17,53,1,0,93,2,4,1960,0
1,0,0,0,0,3,50870.0,3,53,8,2,0,0,1,0,0,5,2,1952,1
0,0,0,0,0,3,15315.0,4,7,13,17,15,4,2,0,8,5,2,1970,1
0,1,0,2,0,3,65463.0,9,391,70,16,21,32,2,0,32,5,6,1974,0
1,1,0,1,0,3,66480.0,7,199,57,6,20,9,7,0,21,4,4,1965,0
0,0,0,2,0,2,76773.0,11,516,449,16,86,56,1,0,33,1,2,1954,0
0,0,0,2,0,4,81698.0,5,709,115,45,30,45,1,0,160,5,8,1983,0
1,1,0,0,0,4,54466.0,2,12,4,0,0,0,1,0,0,5,1,1973,0
0,0,0,6,0,4,98777.0,9,1000,711,38,125,19,0,0,115,1,4,1960,0
0,1,0,0,0,4,16269.0,3,19,18,0,3,3,3,0,1,8,3,1984,1
1,0,0,3,0,5,71819.0,5,1224,140,168,0,28,3,1,14,6,3,1971,0
0,1,0,1,0,3,33569.0,2,16,18,24,3,2,1,0,0,8,1,1983,1
0,0,0,5,0,3,36262.0,3,88,54,153,64,39,1,0,28,6,3,1983,1
0,0,0,1,0,5,22634.0,2,2,11,46,8,23,1,0,6,8,2,1966,1
1,0,0,1,0,3,47025.0,6,508,59,29,23,11,5,0,5,9,11,1978,1
1,0,0,5,0,4,70566.0,9,381,215,21,84,28,2,0,28,3,6,1968,0
0,1,0,1,0,3,31605.0,4,74,42,6,2,0,2,0,1,7,2,1979,1
1,1,0,2,0,2,52034.0,5,146,93,73,7,0,5,0,13,7,4,1973,0
0,1,0,1,0,4,48526.0,4,23,23,9,43,17,1,0,20,3,2,1979,1
1,0,0,1,0,3,46734.0,5,110,137,29,26,5,2,0,23,7,6,1954,1
1,1,0,2,0,2,39552.0,5,165,147,41,4,3,7,0,24,8,6,1962,1
1,1,0,3,0,4,86358.0,6,957,494,95,82,47,4,0,47,8,5,1966,0
1,2,0,1,0,5,46931.0,3,41,17,16,3,0,2,0,1,3,1,1977,1
0,0,0,0,0,4,16581.0,3,1,4,11,2,3,1,0,3,4,0,1985,1
0,0,0,6,0,2,63998.0,11,176,818,112,0,29,1,0,33,4,7,1952,0
1,0,0,2,0,3,67381.0,9,815,53,70,11,8,4,0,0,7,2,1951,0
1,1,0,0,0,4,25930.0,2,6,2,4,2,1,1,0,0,7,1,1967,1
0,1,0,0,0,3,42693.0,3,8,20,16,6,4,1,0,3,5,1,1978,1
1,0,0,7,0,5,85606.0,9,717,864,84,219,42,2,0,30,3,6,1976,0
0,0,0,5,0,4,72903.0,8,1067,750,39,0,138,1,1,19,4,7,1985,0
0,1,0,1,0,5,49669.0,6,166,107,29,11,5,2,0,8,6,5,1974,1
1,1,0,0,0,3,36778.0,3,29,34,4,2,4,3,0,4,9,3,1968,1
0,0,0,6,0,2,85696.0,9,714,395,12,116,76,1,0,0,1,4,1962,0
0,0,0,0,0,2,10979.0,3,8,10,4,2,4,2,0,2,5,3,1989,1
1,0,0,2,0,3,49678.0,4,229,56,20,3,5,2,0,2,7,6,1961,1
1,0,0,2,0,5,56129.0,10,320,133,48,39,48,4,0,72,4,6,1953,0
0,1,0,0,0,3,37155.0,4,23,26,3,7,0,1,0,15,5,2,1989,1
0,1,0,1,0,2,21282.0,2,1,8,20,4,5,2,0,8,6,2,1978,1
1,0,0,0,0,4,33419.0,4,56,12,18,0,0,2,0,0,7,2,1962,1
0,0,0,5,0,6,63285.0,13,508,249,134,50,124,1,0,38,3,6,1945,0
0,1,0,1,0,5,21255.0,4,29,25,3,2,0,4,0,2,4,2,1974,1
0,1,0,1,0,5,42162.0,3,46,59,27,2,7,2,0,4,6,3,1981,1
1,1,0,2,0,5,54450.0,8,454,171,32,8,0,12,0,19,8,9,1956,0
1,0,0,1,0,3,57744.0,4,350,39,19,0,3,2,0,0,8,9,1954,0
0,1,0,0,0,4,26576.0,2,10,8,9,0,0,1,0,0,9,1,1986,1
0,0,0,3,0,6,57513.0,13,735,183,30,52,40,2,0,20,6,9,1943,0
1,0,0,4,0,5,68142.0,7,897,196,37,91,126,3,0,112,6,10,1964,0
1,0,0,0,0,3,7500.0,2,5,3,5,3,2,1,0,0,8,1,1979,1
0,0,0,9,0,5,83145.0,11,777,731,114,39,35,1,1,137,2,5,1974,0
1,0,0,3,0,3,54197.0,6,162,37,13,6,6,2,0,13,1,1,1960,0
1,1,0,1,0,4,23091.0,3,35,11,2,0,0,4,0,0,7,2,1963,1
1,1,0,2,0,3,46049.0,9,342,112,19,19,9,10,0,14,7,5,1976,1
0,0,0,3,0,5,56715.0,4,258,239,9,237,105,1,0,172,4,7,1974,0
0,0,0,2,0,3,79410.0,5,658,483,13,123,80,1,0,13,1,3,1961,0
1,0,0,6,0,3,57304.0,10,356,329,106,138,80,2,0,17,5,7,1951,0
1,0,0,1,0,3,44375.0,6,213,28,41,7,5,1,0,7,5,4,1965,1
1,1,0,2,0,5,54450.0,8,454,171,32,8,0,12,0,19,8,9,1956,0
1,0,0,1,0,3,59594.0,7,457,29,9,0,4,1,0,0,7,8,1965,0
0,0,0,4,0,5,80685.0,10,241,604,54,34,45,1,0,26,2,6,1994,0
1,0,0,1,0,3,40344.0,5,210,6,2,0,0,2,0,0,7,4,1974,1
1,0,0,2,0,3,62710.0,12,441,83,11,7,35,4,0,29,4,4,1972,0
1,0,0,1,0,3,48985.0,3,19,18,8,10,13,1,0,7,3,1,1968,1
2,1,0,0,0,5,35322.0,4,28,37,13,12,9,3,0,7,8,2,1968,1
0,0,0,4,0,3,77142.0,8,476,162,97,29,75,1,0,151,2,4,1948,0
0,0,0,4,0,4,81657.0,8,364,425,50,158,40,1,0,60,1,3,1969,0
0,0,0,0,0,3,14421.0,2,0,2,8,3,0,1,0,3,5,1,1996,1
0,0,0,0,0,3,20130.0,3,0,3,12,7,6,1,0,6,8,1,1974,1
0,0,0,2,0,3,74214.0,5,863,547,33,86,83,1,0,99,5,8,1990,0
1,1,0,2,0,3,66726.0,4,349,35,47,0,7,3,0,0,7,8,1957,0
0,1,0,0,0,5,23724.0,3,5,15,14,0,23,2,0,18,8,2,1979,1
1,0,0,2,0,3,47353.0,6,184,19,4,8,2,3,0,8,5,2,1960,1
1,1,0,0,0,3,33444.0,2,8,8,2,0,0,1,0,0,8,1,1952,1
1,0,0,2,0,3,54386.0,10,277,64,25,62,21,2,0,21,3,3,1981,0
1,1,0,0,0,2,28510.0,4,44,19,19,0,5,3,0,4,5,2,1981,1
0,0,0,4,0,4,90638.0,10,1156,915,96,94,120,1,1,144,1,3,1991,0
1,0,1,2,0,5,48070.0,6,373,83,19,6,14,3,0,9,7,8,1950,1
1,0,0,1,0,3,43140.0,5,134,76,11,6,8,1,0,0,6,4,1957,1
1,0,0,5,0,2,54959.0,4,1148,60,24,0,0,3,0,0,7,9,1961,0
1,1,0,2,0,4,15056.0,3,6,3,40,21,12,5,0,6,5,2,1958,1
0,1,0,0,0,4,26954.0,2,4,11,1,0,1,1,0,0,7,1,1971,1
0,1,0,0,0,4,22327.0,3,5,8,5,2,4,1,0,0,5,1,1985,1
1,1,0,0,0,3,44393.0,4,24,20,10,2,2,2,0,2,4,1,1965,1
1,0,0,6,0,4,62000.0,13,899,101,20,0,0,1,0,0,4,6,1952,0
1,0,0,1,0,5,31497.0,4,108,28,4,13,1,2,0,1,8,3,1962,1
2,0,0,0,0,3,45894.0,3,27,7,13,0,2,1,0,2,5,1,1974,1
0,0,0,6,0,2,78579.0,4,816,549,99,216,66,1,0,66,3,5,1970,0
1,0,0,4,0,6,67369.0,10,1298,70,42,37,0,4,1,14,4,7,1969,0
1,0,0,2,0,2,58401.0,2,10,11,29,17,0,1,0,29,4,1,1960,0
1,0,0,0,0,4,62307.0,4,87,34,10,10,13,1,0,6,5,4,1952,0
1,1,0,1,0,3,43641.0,4,57,51,23,4,2,3,0,2,6,2,1969,1
1,0,0,3,0,2,63841.0,9,635,100,131,20,15,1,0,7,6,9,1968,0
1,0,0,1,0,3,46891.0,4,43,23,61,29,12,1,0,15,4,2,1965,1
0,1,0,2,0,3,70091.0,10,964,137,11,15,34,2,0,0,8,5,1969,0
0,0,0,5,0,3,78075.0,5,572,259,80,34,8,1,0,35,1,3,1972,0
1,0,0,6,0,6,59184.0,12,341,113,66,259,142,3,0,151,5,6,1961,0
1,1,0,1,0,3,54809.0,5,63,57,22,13,6,4,0,13,4,2,1977,0
1,0,1,2,0,3,58113.0,8,221,169,84,102,104,3,0,78,7,9,1959,0
1,0,0,2,0,3,51412.0,4,140,29,14,4,3,2,0,5,4,3,1958,1
0,1,0,1,0,2,15287.0,2,1,8,13,4,2,2,0,3,7,1,1979,1
0,0,0,4,0,5,66636.0,9,291,689,0,84,10,1,0,10,1,3,1957,0
1,0,0,4,0,3,50965.0,5,544,85,29,8,13,3,0,6,8,10,1956,1
0,0,0,9,0,3,84618.0,10,684,801,0,21,100,1,1,66,2,6,1965,0
0,0,0,0,0,3,18351.0,3,1,9,7,0,12,1,0,14,7,2,1990,1
2,0,0,1,0,5,40451.0,2,35,4,10,0,0,1,0,0,5,1,1957,1
1,0,0,0,0,5,36317.0,4,87,25,13,3,3,2,0,2,7,3,1965,1
1,0,0,1,0,5,42213.0,7,309,24,20,4,3,2,0,3,7,5,1957,1
1,0,1,4,0,5,65748.0,10,172,93,34,95,73,2,0,78,1,2,1955,0
1,0,0,11,0,5,77044.0,11,625,242,76,50,38,2,0,34,4,7,1972,0
0,0,0,9,0,5,74918.0,6,972,913,59,25,59,1,1,19,3,5,1969,0
1,1,0,1,0,3,56721.0,5,157,39,75,6,6,5,0,13,6,4,1972,0
1,1,0,1,0,4,42160.0,4,48,45,20,3,9,4,0,15,6,2,1975,1
1,0,0,2,0,4,61559.0,10,279,88,34,32,83,1,0,14,3,4,1965,0
1,1,0,1,0,5,33629.0,4,132,16,4,0,0,5,0,0,9,3,1963,1
0,0,0,9,0,5,68682.0,10,919,505,45,99,0,1,0,30,2,4,1991,0
1,0,0,2,0,4,34377.0,2,62,22,26,3,0,2,0,1,7,2,1963,1
0,1,0,1,0,4,8940.0,3,1,3,42,4,45,3,0,6,8,3,1986,1
0,1,0,0,0,3,26228.0,2,2,4,9,3,6,1,0,1,8,1,1973,1
0,0,0,7,0,2,77297.0,9,408,109,41,48,61,1,0,122,4,5,1957,0
1,1,0,1,0,3,40211.0,2,51,7,25,2,1,2,0,1,8,2,1981,1
1,1,0,1,0,6,33438.0,4,62,16,6,3,1,4,0,2,5,2,1958,1
1,0,0,4,0,3,75032.0,9,952,180,12,47,12,2,0,12,3,5,1959,0
0,0,0,2,0,4,61284.0,8,618,106,45,20,15,1,0,7,6,11,1955,0
0,1,0,1,0,3,22518.0,2,11,12,27,2,7,2,0,2,5,2,1986,1
1,0,0,1,0,3,54730.0,8,318,17,56,4,3,5,0,7,4,4,1975,0
1,1,0,0,0,3,38452.0,3,56,14,2,0,0,3,0,0,7,3,1955,1
1,1,0,0,0,2,44421.0,4,110,59,7,7,5,5,0,1,8,5,1971,1
0,1,0,0,0,5,38197.0,3,23,11,3,2,0,1,0,1,5,1,1986,1
1,0,0,0,0,2,41986.0,4,27,8,12,8,5,3,0,3,4,3,1978,1
0,1,0,0,0,5,28427.0,3,18,19,6,3,3,2,0,3,8,2,1983,1
0,1,0,0,0,5,37395.0,3,18,9,11,0,0,1,0,1,6,1,1976,1
0,1,0,2,0,3,64722.0,11,303,280,15,60,0,4,0,147,6,8,1971,0
1,0,0,1,0,5,55249.0,4,97,19,11,2,1,1,0,0,3,2,1956,0
0,0,0,6,1,5,84906.0,12,997,414,76,99,15,1,1,30,2,5,1972,0
0,1,0,0,0,3,28691.0,3,5,13,4,8,4,1,0,0,8,1,1989,1
1,1,0,1,0,4,44213.0,5,95,35,7,0,11,4,0,4,6,2,1952,1
0,1,0,0,0,4,25707.0,3,1,2,3,3,6,1,0,6,7,1,1984,1
1,2,0,0,0,3,59062.0,3,46,12,9,3,1,2,0,0,4,2,1967,0
1,0,0,10,0,4,76624.0,7,411,147,66,54,106,1,0,115,1,5,1962,0
0,0,0,3,0,5,66000.0,5,244,270,45,101,51,1,0,0,1,1,1947,0
0,1,0,2,0,5,27683.0,4,152,121,45,12,9,4,0,12,8,6,1978,1
0,0,0,0,0,2,1730.0,0,1,3,1,1,1,15,0,1,20,0,1971,1
0,1,0,2,0,4,7500.0,2,10,18,40,8,17,4,0,26,9,3,1992,1
1,1,0,1,0,5,40521.0,2,12,5,4,0,0,1,0,0,5,0,1968,1
0,1,0,0,0,5,20427.0,2,5,4,1,0,0,1,0,0,8,1,1973,1
1,0,0,3,0,3,65106.0,13,790,133,19,12,19,3,0,0,6,8,1975,0
